WINTERTIJD;ZOMERTIJD;Leveren;Terugleveren;TOTAAL
07/07/2021 02:15;07/07/2021 03:15;651;0;651
07/07/2021 02:30;07/07/2021 03:30;671;0;671
07/07/2021 02:45;07/07/2021 03:45;672;0;672
07/07/2021 03:00;07/07/2021 04:00;652;0;652
07/07/2021 03:15;07/07/2021 04:15;646;0;646
07/07/2021 03:30;07/07/2021 04:30;686;0;686
07/07/2021 03:45;07/07/2021 04:45;652;0;652
07/07/2021 04:00;07/07/2021 05:00;652;0;652
07/07/2021 04:15;07/07/2021 05:15;629;0;629
07/07/2021 04:30;07/07/2021 05:30;651;0;651
07/07/2021 04:45;07/07/2021 05:45;676;0;676
07/07/2021 05:00;07/07/2021 06:00;661;0;661
07/07/2021 05:15;07/07/2021 06:15;665;0;665
07/07/2021 05:30;07/07/2021 06:30;633;0;633
07/07/2021 05:45;07/07/2021 06:45;640;0;640
07/07/2021 06:00;07/07/2021 07:00;674;0;674
07/07/2021 06:15;07/07/2021 07:15;669;0;669
07/07/2021 06:30;07/07/2021 07:30;664;0;664
07/07/2021 06:45;07/07/2021 07:45;700;0;700
07/07/2021 07:00;07/07/2021 08:00;729;0;729
07/07/2021 07:15;07/07/2021 08:15;718;0;718
07/07/2021 07:30;07/07/2021 08:30;671;0;671
07/07/2021 07:45;07/07/2021 08:45;677;0;677
07/07/2021 08:00;07/07/2021 09:00;718;0;718
07/07/2021 08:15;07/07/2021 09:15;634;0;634
07/07/2021 08:30;07/07/2021 09:30;673;0;673
07/07/2021 08:45;07/07/2021 09:45;689;0;689
07/07/2021 09:00;07/07/2021 10:00;699;0;699
07/07/2021 09:15;07/07/2021 10:15;688;0;688
07/07/2021 09:30;07/07/2021 10:30;785;0;785
07/07/2021 09:45;07/07/2021 10:45;826;0;826
07/07/2021 10:00;07/07/2021 11:00;752;0;752
07/07/2021 10:15;07/07/2021 11:15;565;0;565
07/07/2021 10:30;07/07/2021 11:30;398;0;398
07/07/2021 10:45;07/07/2021 11:45;367;0;367
07/07/2021 11:00;07/07/2021 12:00;446;0;446
07/07/2021 11:15;07/07/2021 12:15;504;0;504
07/07/2021 11:30;07/07/2021 12:30;550;0;550
07/07/2021 11:45;07/07/2021 12:45;417;0;417
07/07/2021 12:00;07/07/2021 13:00;309;0;309
07/07/2021 12:15;07/07/2021 13:15;557;0;557
07/07/2021 12:30;07/07/2021 13:30;368;0;368
07/07/2021 12:45;07/07/2021 13:45;642;0;642
07/07/2021 13:00;07/07/2021 14:00;609;0;609
07/07/2021 13:15;07/07/2021 14:15;473;0;473
07/07/2021 13:30;07/07/2021 14:30;178;0;178
07/07/2021 13:45;07/07/2021 14:45;417;0;417
07/07/2021 14:00;07/07/2021 15:00;196;0;196
07/07/2021 14:15;07/07/2021 15:15;246;0;246
07/07/2021 14:30;07/07/2021 15:30;243;0;243
07/07/2021 14:45;07/07/2021 15:45;230;0;230
07/07/2021 15:00;07/07/2021 16:00;250;0;250
07/07/2021 15:15;07/07/2021 16:15;248;0;248
07/07/2021 15:30;07/07/2021 16:30;256;0;256
07/07/2021 15:45;07/07/2021 16:45;244;0;244
07/07/2021 16:00;07/07/2021 17:00;286;0;286
07/07/2021 16:15;07/07/2021 17:15;266;0;266
07/07/2021 16:30;07/07/2021 17:30;274;0;274
07/07/2021 16:45;07/07/2021 17:45;326;0;326
07/07/2021 17:00;07/07/2021 18:00;339;0;339
07/07/2021 17:15;07/07/2021 18:15;435;0;435
07/07/2021 17:30;07/07/2021 18:30;437;0;437
07/07/2021 17:45;07/07/2021 18:45;406;0;406
07/07/2021 18:00;07/07/2021 19:00;364;0;364
07/07/2021 18:15;07/07/2021 19:15;499;0;499
07/07/2021 18:30;07/07/2021 19:30;572;0;572
07/07/2021 18:45;07/07/2021 19:45;559;0;559
07/07/2021 19:00;07/07/2021 20:00;605;0;605
07/07/2021 19:15;07/07/2021 20:15;601;0;601
07/07/2021 19:30;07/07/2021 20:30;628;0;628
07/07/2021 19:45;07/07/2021 20:45;610;0;610
07/07/2021 20:00;07/07/2021 21:00;649;0;649
07/07/2021 20:15;07/07/2021 21:15;711;0;711
07/07/2021 20:30;07/07/2021 21:30;681;0;681
07/07/2021 20:45;07/07/2021 21:45;727;0;727
07/07/2021 21:00;07/07/2021 22:00;699;0;699
07/07/2021 21:15;07/07/2021 22:15;742;0;742
07/07/2021 21:30;07/07/2021 22:30;735;0;735
07/07/2021 21:45;07/07/2021 22:45;713;0;713
07/07/2021 22:00;07/07/2021 23:00;725;0;725
07/07/2021 22:15;07/07/2021 23:15;703;0;703
07/07/2021 22:30;07/07/2021 23:30;690;0;690
07/07/2021 22:45;07/07/2021 23:45;693;0;693
07/07/2021 23:00;08/07/2021 00:00;717;0;717
07/07/2021 23:15;08/07/2021 00:15;661;0;661
07/07/2021 23:30;08/07/2021 00:30;676;0;676
07/07/2021 23:45;08/07/2021 00:45;694;0;694
08/07/2021 00:00;08/07/2021 01:00;669;0;669
08/07/2021 00:15;08/07/2021 01:15;695;0;695
08/07/2021 00:30;08/07/2021 01:30;672;0;672
08/07/2021 00:45;08/07/2021 01:45;679;0;679
08/07/2021 01:00;08/07/2021 02:00;654;0;654
08/07/2021 01:15;08/07/2021 02:15;668;0;668
08/07/2021 01:30;08/07/2021 02:30;674;0;674
08/07/2021 01:45;08/07/2021 02:45;626;0;626
08/07/2021 02:00;08/07/2021 03:00;656;0;656
08/07/2021 02:15;08/07/2021 03:15;648;0;648
08/07/2021 02:30;08/07/2021 03:30;640;0;640
08/07/2021 02:45;08/07/2021 03:45;665;0;665
08/07/2021 03:00;08/07/2021 04:00;617;0;617
08/07/2021 03:15;08/07/2021 04:15;647;0;647
08/07/2021 03:30;08/07/2021 04:30;612;0;612
08/07/2021 03:45;08/07/2021 04:45;656;0;656
08/07/2021 04:00;08/07/2021 05:00;638;0;638
08/07/2021 04:15;08/07/2021 05:15;650;0;650
08/07/2021 04:30;08/07/2021 05:30;644;0;644
08/07/2021 04:45;08/07/2021 05:45;605;0;605
08/07/2021 05:00;08/07/2021 06:00;596;0;596
08/07/2021 05:15;08/07/2021 06:15;675;0;675
08/07/2021 05:30;08/07/2021 06:30;687;0;687
08/07/2021 05:45;08/07/2021 06:45;688;0;688
08/07/2021 06:00;08/07/2021 07:00;697;0;697
08/07/2021 06:15;08/07/2021 07:15;722;0;722
08/07/2021 06:30;08/07/2021 07:30;742;0;742
08/07/2021 06:45;08/07/2021 07:45;738;0;738
08/07/2021 07:00;08/07/2021 08:00;710;0;710
08/07/2021 07:15;08/07/2021 08:15;710;0;710
08/07/2021 07:30;08/07/2021 08:30;725;0;725
08/07/2021 07:45;08/07/2021 08:45;702;0;702
08/07/2021 08:00;08/07/2021 09:00;676;0;676
08/07/2021 08:15;08/07/2021 09:15;615;0;615
08/07/2021 08:30;08/07/2021 09:30;581;0;581
08/07/2021 08:45;08/07/2021 09:45;597;0;597
08/07/2021 09:00;08/07/2021 10:00;510;0;510
08/07/2021 09:15;08/07/2021 10:15;547;0;547
08/07/2021 09:30;08/07/2021 10:30;467;0;467
08/07/2021 09:45;08/07/2021 10:45;438;0;438
08/07/2021 10:00;08/07/2021 11:00;524;0;524
08/07/2021 10:15;08/07/2021 11:15;433;0;433
08/07/2021 10:30;08/07/2021 11:30;403;0;403
08/07/2021 10:45;08/07/2021 11:45;439;0;439
08/07/2021 11:00;08/07/2021 12:00;406;0;406
08/07/2021 11:15;08/07/2021 12:15;420;0;420
08/07/2021 11:30;08/07/2021 12:30;344;0;344
08/07/2021 11:45;08/07/2021 12:45;282;0;282
08/07/2021 12:00;08/07/2021 13:00;627;0;627
08/07/2021 12:15;08/07/2021 13:15;315;0;315
08/07/2021 12:30;08/07/2021 13:30;444;0;444
08/07/2021 12:45;08/07/2021 13:45;471;0;471
08/07/2021 13:00;08/07/2021 14:00;269;0;269
08/07/2021 13:15;08/07/2021 14:15;268;0;268
08/07/2021 13:30;08/07/2021 14:30;251;0;251
08/07/2021 13:45;08/07/2021 14:45;259;0;259
08/07/2021 14:00;08/07/2021 15:00;262;0;262
08/07/2021 14:15;08/07/2021 15:15;251;0;251
08/07/2021 14:30;08/07/2021 15:30;283;0;283
08/07/2021 14:45;08/07/2021 15:45;302;0;302
08/07/2021 15:00;08/07/2021 16:00;233;0;233
08/07/2021 15:15;08/07/2021 16:15;210;0;210
08/07/2021 15:30;08/07/2021 16:30;247;0;247
08/07/2021 15:45;08/07/2021 16:45;293;0;293
08/07/2021 16:00;08/07/2021 17:00;285;0;285
08/07/2021 16:15;08/07/2021 17:15;616;0;616
08/07/2021 16:30;08/07/2021 17:30;573;0;573
08/07/2021 16:45;08/07/2021 17:45;414;0;414
08/07/2021 17:00;08/07/2021 18:00;364;0;364
08/07/2021 17:15;08/07/2021 18:15;500;0;500
08/07/2021 17:30;08/07/2021 18:30;632;0;632
08/07/2021 17:45;08/07/2021 18:45;383;0;383
08/07/2021 18:00;08/07/2021 19:00;448;0;448
08/07/2021 18:15;08/07/2021 19:15;481;0;481
08/07/2021 18:30;08/07/2021 19:30;552;0;552
08/07/2021 18:45;08/07/2021 19:45;634;0;634
08/07/2021 19:00;08/07/2021 20:00;552;0;552
08/07/2021 19:15;08/07/2021 20:15;631;0;631
08/07/2021 19:30;08/07/2021 20:30;635;0;635
08/07/2021 19:45;08/07/2021 20:45;656;0;656
08/07/2021 20:00;08/07/2021 21:00;684;0;684
08/07/2021 20:15;08/07/2021 21:15;737;0;737
08/07/2021 20:30;08/07/2021 21:30;701;0;701
08/07/2021 20:45;08/07/2021 21:45;745;0;745
08/07/2021 21:00;08/07/2021 22:00;764;0;764
08/07/2021 21:15;08/07/2021 22:15;756;0;756
08/07/2021 21:30;08/07/2021 22:30;747;0;747
08/07/2021 21:45;08/07/2021 22:45;704;0;704
08/07/2021 22:00;08/07/2021 23:00;755;0;755
08/07/2021 22:15;08/07/2021 23:15;735;0;735
08/07/2021 22:30;08/07/2021 23:30;707;0;707
08/07/2021 22:45;08/07/2021 23:45;717;0;717
08/07/2021 23:00;09/07/2021 00:00;715;0;715
08/07/2021 23:15;09/07/2021 00:15;685;0;685
08/07/2021 23:30;09/07/2021 00:30;681;0;681
08/07/2021 23:45;09/07/2021 00:45;700;0;700
09/07/2021 00:00;09/07/2021 01:00;683;0;683
09/07/2021 00:15;09/07/2021 01:15;685;0;685
09/07/2021 00:30;09/07/2021 01:30;675;0;675
09/07/2021 00:45;09/07/2021 01:45;637;0;637
09/07/2021 01:00;09/07/2021 02:00;683;0;683
09/07/2021 01:15;09/07/2021 02:15;682;0;682
09/07/2021 01:30;09/07/2021 02:30;660;0;660
09/07/2021 01:45;09/07/2021 02:45;686;0;686
09/07/2021 02:00;09/07/2021 03:00;663;0;663
09/07/2021 02:15;09/07/2021 03:15;665;0;665
09/07/2021 02:30;09/07/2021 03:30;671;0;671
09/07/2021 02:45;09/07/2021 03:45;632;0;632
09/07/2021 03:00;09/07/2021 04:00;645;0;645
09/07/2021 03:15;09/07/2021 04:15;695;0;695
09/07/2021 03:30;09/07/2021 04:30;638;0;638
09/07/2021 03:45;09/07/2021 04:45;613;0;613
09/07/2021 04:00;09/07/2021 05:00;615;0;615
09/07/2021 04:15;09/07/2021 05:15;655;0;655
09/07/2021 04:30;09/07/2021 05:30;640;0;640
09/07/2021 04:45;09/07/2021 05:45;649;0;649
09/07/2021 05:00;09/07/2021 06:00;608;0;608
09/07/2021 05:15;09/07/2021 06:15;703;0;703
09/07/2021 05:30;09/07/2021 06:30;763;0;763
09/07/2021 05:45;09/07/2021 06:45;728;0;728
09/07/2021 06:00;09/07/2021 07:00;730;0;730
09/07/2021 06:15;09/07/2021 07:15;721;0;721
09/07/2021 06:30;09/07/2021 07:30;739;0;739
09/07/2021 06:45;09/07/2021 07:45;774;0;774
09/07/2021 07:00;09/07/2021 08:00;721;0;721
09/07/2021 07:15;09/07/2021 08:15;719;0;719
09/07/2021 07:30;09/07/2021 08:30;708;0;708
09/07/2021 07:45;09/07/2021 08:45;660;0;660
09/07/2021 08:00;09/07/2021 09:00;659;0;659
09/07/2021 08:15;09/07/2021 09:15;635;0;635
09/07/2021 08:30;09/07/2021 09:30;607;0;607
09/07/2021 08:45;09/07/2021 09:45;589;0;589
09/07/2021 09:00;09/07/2021 10:00;622;0;622
09/07/2021 09:15;09/07/2021 10:15;527;0;527
09/07/2021 09:30;09/07/2021 10:30;505;0;505
09/07/2021 09:45;09/07/2021 10:45;649;0;649
09/07/2021 10:00;09/07/2021 11:00;389;0;389
09/07/2021 10:15;09/07/2021 11:15;501;0;501
09/07/2021 10:30;09/07/2021 11:30;501;0;501
09/07/2021 10:45;09/07/2021 11:45;386;0;386
09/07/2021 11:00;09/07/2021 12:00;544;0;544
09/07/2021 11:15;09/07/2021 12:15;570;0;570
09/07/2021 11:30;09/07/2021 12:30;601;0;601
09/07/2021 11:45;09/07/2021 12:45;482;0;482
09/07/2021 12:00;09/07/2021 13:00;566;0;566
09/07/2021 12:15;09/07/2021 13:15;551;0;551
09/07/2021 12:30;09/07/2021 13:30;333;0;333
09/07/2021 12:45;09/07/2021 13:45;505;0;505
09/07/2021 13:00;09/07/2021 14:00;515;0;515
09/07/2021 13:15;09/07/2021 14:15;556;0;556
09/07/2021 13:30;09/07/2021 14:30;597;0;597
09/07/2021 13:45;09/07/2021 14:45;557;0;557
09/07/2021 14:00;09/07/2021 15:00;451;0;451
09/07/2021 14:15;09/07/2021 15:15;308;0;308
09/07/2021 14:30;09/07/2021 15:30;490;0;490
09/07/2021 14:45;09/07/2021 15:45;678;0;678
09/07/2021 15:00;09/07/2021 16:00;306;0;306
09/07/2021 15:15;09/07/2021 16:15;197;0;197
09/07/2021 15:30;09/07/2021 16:30;298;0;298
09/07/2021 15:45;09/07/2021 16:45;257;0;257
09/07/2021 16:00;09/07/2021 17:00;329;0;329
09/07/2021 16:15;09/07/2021 17:15;324;0;324
09/07/2021 16:30;09/07/2021 17:30;276;0;276
09/07/2021 16:45;09/07/2021 17:45;320;0;320
09/07/2021 17:00;09/07/2021 18:00;358;0;358
09/07/2021 17:15;09/07/2021 18:15;382;0;382
09/07/2021 17:30;09/07/2021 18:30;415;0;415
09/07/2021 17:45;09/07/2021 18:45;450;0;450
09/07/2021 18:00;09/07/2021 19:00;490;0;490
09/07/2021 18:15;09/07/2021 19:15;511;0;511
09/07/2021 18:30;09/07/2021 19:30;512;0;512
09/07/2021 18:45;09/07/2021 19:45;583;0;583
09/07/2021 19:00;09/07/2021 20:00;608;0;608
09/07/2021 19:15;09/07/2021 20:15;664;0;664
09/07/2021 19:30;09/07/2021 20:30;680;0;680
09/07/2021 19:45;09/07/2021 20:45;732;0;732
09/07/2021 20:00;09/07/2021 21:00;734;0;734
09/07/2021 20:15;09/07/2021 21:15;735;0;735
09/07/2021 20:30;09/07/2021 21:30;748;0;748
09/07/2021 20:45;09/07/2021 21:45;729;0;729
09/07/2021 21:00;09/07/2021 22:00;723;0;723
09/07/2021 21:15;09/07/2021 22:15;716;0;716
09/07/2021 21:30;09/07/2021 22:30;747;0;747
09/07/2021 21:45;09/07/2021 22:45;733;0;733
09/07/2021 22:00;09/07/2021 23:00;701;0;701
09/07/2021 22:15;09/07/2021 23:15;706;0;706
09/07/2021 22:30;09/07/2021 23:30;717;0;717
09/07/2021 22:45;09/07/2021 23:45;683;0;683
09/07/2021 23:00;10/07/2021 00:00;706;0;706
09/07/2021 23:15;10/07/2021 00:15;711;0;711
09/07/2021 23:30;10/07/2021 00:30;707;0;707
09/07/2021 23:45;10/07/2021 00:45;689;0;689
10/07/2021 00:00;10/07/2021 01:00;692;0;692
10/07/2021 00:15;10/07/2021 01:15;671;0;671
10/07/2021 00:30;10/07/2021 01:30;652;0;652
10/07/2021 00:45;10/07/2021 01:45;667;0;667
10/07/2021 01:00;10/07/2021 02:00;690;0;690
10/07/2021 01:15;10/07/2021 02:15;690;0;690
10/07/2021 01:30;10/07/2021 02:30;687;0;687
10/07/2021 01:45;10/07/2021 02:45;640;0;640
10/07/2021 02:00;10/07/2021 03:00;669;0;669
10/07/2021 02:15;10/07/2021 03:15;677;0;677
10/07/2021 02:30;10/07/2021 03:30;621;0;621
10/07/2021 02:45;10/07/2021 03:45;667;0;667
10/07/2021 03:00;10/07/2021 04:00;657;0;657
10/07/2021 03:15;10/07/2021 04:15;625;0;625
10/07/2021 03:30;10/07/2021 04:30;667;0;667
10/07/2021 03:45;10/07/2021 04:45;644;0;644
10/07/2021 04:00;10/07/2021 05:00;655;0;655
10/07/2021 04:15;10/07/2021 05:15;630;0;630
10/07/2021 04:30;10/07/2021 05:30;630;0;630
10/07/2021 04:45;10/07/2021 05:45;591;0;591
10/07/2021 05:00;10/07/2021 06:00;648;0;648
10/07/2021 05:15;10/07/2021 06:15;648;0;648
10/07/2021 05:30;10/07/2021 06:30;632;0;632
10/07/2021 05:45;10/07/2021 06:45;603;0;603
10/07/2021 06:00;10/07/2021 07:00;675;0;675
10/07/2021 06:15;10/07/2021 07:15;622;0;622
10/07/2021 06:30;10/07/2021 07:30;640;0;640
10/07/2021 06:45;10/07/2021 07:45;616;0;616
10/07/2021 07:00;10/07/2021 08:00;655;0;655
10/07/2021 07:15;10/07/2021 08:15;620;0;620
10/07/2021 07:30;10/07/2021 08:30;572;0;572
10/07/2021 07:45;10/07/2021 08:45;566;0;566
10/07/2021 08:00;10/07/2021 09:00;553;0;553
10/07/2021 08:15;10/07/2021 09:15;494;0;494
10/07/2021 08:30;10/07/2021 09:30;472;0;472
10/07/2021 08:45;10/07/2021 09:45;405;0;405
10/07/2021 09:00;10/07/2021 10:00;398;0;398
10/07/2021 09:15;10/07/2021 10:15;451;0;451
10/07/2021 09:30;10/07/2021 10:30;464;0;464
10/07/2021 09:45;10/07/2021 10:45;471;0;471
10/07/2021 10:00;10/07/2021 11:00;352;0;352
10/07/2021 10:15;10/07/2021 11:15;421;0;421
10/07/2021 10:30;10/07/2021 11:30;438;0;438
10/07/2021 10:45;10/07/2021 11:45;333;0;333
10/07/2021 11:00;10/07/2021 12:00;379;0;379
10/07/2021 11:15;10/07/2021 12:15;327;0;327
10/07/2021 11:30;10/07/2021 12:30;178;0;178
10/07/2021 11:45;10/07/2021 12:45;294;0;294
10/07/2021 12:00;10/07/2021 13:00;322;0;322
10/07/2021 12:15;10/07/2021 13:15;286;0;286
10/07/2021 12:30;10/07/2021 13:30;480;0;480
10/07/2021 12:45;10/07/2021 13:45;437;0;437
10/07/2021 13:00;10/07/2021 14:00;402;0;402
10/07/2021 13:15;10/07/2021 14:15;428;0;428
10/07/2021 13:30;10/07/2021 14:30;473;0;473
10/07/2021 13:45;10/07/2021 14:45;437;0;437
10/07/2021 14:00;10/07/2021 15:00;445;0;445
10/07/2021 14:15;10/07/2021 15:15;600;0;600
10/07/2021 14:30;10/07/2021 15:30;474;0;474
10/07/2021 14:45;10/07/2021 15:45;511;0;511
10/07/2021 15:00;10/07/2021 16:00;565;0;565
10/07/2021 15:15;10/07/2021 16:15;555;0;555
10/07/2021 15:30;10/07/2021 16:30;589;0;589
10/07/2021 15:45;10/07/2021 16:45;606;0;606
10/07/2021 16:00;10/07/2021 17:00;628;0;628
10/07/2021 16:15;10/07/2021 17:15;621;0;621
10/07/2021 16:30;10/07/2021 17:30;586;0;586
10/07/2021 16:45;10/07/2021 17:45;575;0;575
10/07/2021 17:00;10/07/2021 18:00;547;0;547
10/07/2021 17:15;10/07/2021 18:15;556;0;556
10/07/2021 17:30;10/07/2021 18:30;556;0;556
10/07/2021 17:45;10/07/2021 18:45;560;0;560
10/07/2021 18:00;10/07/2021 19:00;541;0;541
10/07/2021 18:15;10/07/2021 19:15;523;0;523
10/07/2021 18:30;10/07/2021 19:30;500;0;500
10/07/2021 18:45;10/07/2021 19:45;541;0;541
10/07/2021 19:00;10/07/2021 20:00;571;0;571
10/07/2021 19:15;10/07/2021 20:15;589;0;589
10/07/2021 19:30;10/07/2021 20:30;590;0;590
10/07/2021 19:45;10/07/2021 20:45;634;0;634
10/07/2021 20:00;10/07/2021 21:00;633;0;633
10/07/2021 20:15;10/07/2021 21:15;623;0;623
10/07/2021 20:30;10/07/2021 21:30;642;0;642
10/07/2021 20:45;10/07/2021 21:45;635;0;635
10/07/2021 21:00;10/07/2021 22:00;632;0;632
10/07/2021 21:15;10/07/2021 22:15;664;0;664
10/07/2021 21:30;10/07/2021 22:30;681;0;681
10/07/2021 21:45;10/07/2021 22:45;645;0;645
10/07/2021 22:00;10/07/2021 23:00;685;0;685
10/07/2021 22:15;10/07/2021 23:15;656;0;656
10/07/2021 22:30;10/07/2021 23:30;667;0;667
10/07/2021 22:45;10/07/2021 23:45;647;0;647
10/07/2021 23:00;11/07/2021 00:00;617;0;617
10/07/2021 23:15;11/07/2021 00:15;630;0;630
10/07/2021 23:30;11/07/2021 00:30;605;0;605
10/07/2021 23:45;11/07/2021 00:45;643;0;643
11/07/2021 00:00;11/07/2021 01:00;629;0;629
11/07/2021 00:15;11/07/2021 01:15;600;0;600
11/07/2021 00:30;11/07/2021 01:30;645;0;645
11/07/2021 00:45;11/07/2021 01:45;667;0;667
11/07/2021 01:00;11/07/2021 02:00;602;0;602
11/07/2021 01:15;11/07/2021 02:15;687;0;687
11/07/2021 01:30;11/07/2021 02:30;663;0;663
11/07/2021 01:45;11/07/2021 02:45;630;0;630
11/07/2021 02:00;11/07/2021 03:00;643;0;643
11/07/2021 02:15;11/07/2021 03:15;648;0;648
11/07/2021 02:30;11/07/2021 03:30;628;0;628
11/07/2021 02:45;11/07/2021 03:45;608;0;608
11/07/2021 03:00;11/07/2021 04:00;651;0;651
11/07/2021 03:15;11/07/2021 04:15;626;0;626
11/07/2021 03:30;11/07/2021 04:30;636;0;636
11/07/2021 03:45;11/07/2021 04:45;639;0;639
11/07/2021 04:00;11/07/2021 05:00;632;0;632
11/07/2021 04:15;11/07/2021 05:15;610;0;610
11/07/2021 04:30;11/07/2021 05:30;635;0;635
11/07/2021 04:45;11/07/2021 05:45;597;0;597
11/07/2021 05:00;11/07/2021 06:00;622;0;622
11/07/2021 05:15;11/07/2021 06:15;609;0;609
11/07/2021 05:30;11/07/2021 06:30;582;0;582
11/07/2021 05:45;11/07/2021 06:45;561;0;561
11/07/2021 06:00;11/07/2021 07:00;572;0;572
11/07/2021 06:15;11/07/2021 07:15;583;0;583
11/07/2021 06:30;11/07/2021 07:30;575;0;575
11/07/2021 06:45;11/07/2021 07:45;580;0;580
11/07/2021 07:00;11/07/2021 08:00;580;0;580
11/07/2021 07:15;11/07/2021 08:15;587;0;587
11/07/2021 07:30;11/07/2021 08:30;581;0;581
11/07/2021 07:45;11/07/2021 08:45;555;0;555
11/07/2021 08:00;11/07/2021 09:00;588;0;588
11/07/2021 08:15;11/07/2021 09:15;549;0;549
11/07/2021 08:30;11/07/2021 09:30;516;0;516
11/07/2021 08:45;11/07/2021 09:45;526;0;526
11/07/2021 09:00;11/07/2021 10:00;486;0;486
11/07/2021 09:15;11/07/2021 10:15;432;0;432
11/07/2021 09:30;11/07/2021 10:30;406;0;406
11/07/2021 09:45;11/07/2021 10:45;284;0;284
11/07/2021 10:00;11/07/2021 11:00;223;0;223
11/07/2021 10:15;11/07/2021 11:15;324;0;324
11/07/2021 10:30;11/07/2021 11:30;207;0;207
11/07/2021 10:45;11/07/2021 11:45;181;0;181
11/07/2021 11:00;11/07/2021 12:00;214;0;214
11/07/2021 11:15;11/07/2021 12:15;351;0;351
11/07/2021 11:30;11/07/2021 12:30;463;0;463
11/07/2021 11:45;11/07/2021 12:45;508;0;508
11/07/2021 12:00;11/07/2021 13:00;472;0;472
11/07/2021 12:15;11/07/2021 13:15;274;0;274
11/07/2021 12:30;11/07/2021 13:30;466;0;466
11/07/2021 12:45;11/07/2021 13:45;481;0;481
11/07/2021 13:00;11/07/2021 14:00;482;0;482
11/07/2021 13:15;11/07/2021 14:15;395;0;395
11/07/2021 13:30;11/07/2021 14:30;263;0;263
11/07/2021 13:45;11/07/2021 14:45;167;0;167
11/07/2021 14:00;11/07/2021 15:00;103;-4;99
11/07/2021 14:15;11/07/2021 15:15;127;-21;106
11/07/2021 14:30;11/07/2021 15:30;375;0;375
11/07/2021 14:45;11/07/2021 15:45;80;-28;52
11/07/2021 15:00;11/07/2021 16:00;254;-4;250
11/07/2021 15:15;11/07/2021 16:15;470;0;470
11/07/2021 15:30;11/07/2021 16:30;497;0;497
11/07/2021 15:45;11/07/2021 16:45;296;0;296
11/07/2021 16:00;11/07/2021 17:00;191;0;191
11/07/2021 16:15;11/07/2021 17:15;214;0;214
11/07/2021 16:30;11/07/2021 17:30;165;0;165
11/07/2021 16:45;11/07/2021 17:45;233;0;233
11/07/2021 17:00;11/07/2021 18:00;395;0;395
11/07/2021 17:15;11/07/2021 18:15;386;0;386
11/07/2021 17:30;11/07/2021 18:30;438;0;438
11/07/2021 17:45;11/07/2021 18:45;273;0;273
11/07/2021 18:00;11/07/2021 19:00;335;0;335
11/07/2021 18:15;11/07/2021 19:15;472;0;472
11/07/2021 18:30;11/07/2021 19:30;493;0;493
11/07/2021 18:45;11/07/2021 19:45;514;0;514
11/07/2021 19:00;11/07/2021 20:00;515;0;515
11/07/2021 19:15;11/07/2021 20:15;453;0;453
11/07/2021 19:30;11/07/2021 20:30;519;0;519
11/07/2021 19:45;11/07/2021 20:45;564;0;564
11/07/2021 20:00;11/07/2021 21:00;544;0;544
11/07/2021 20:15;11/07/2021 21:15;647;0;647
11/07/2021 20:30;11/07/2021 21:30;647;0;647
11/07/2021 20:45;11/07/2021 21:45;635;0;635
11/07/2021 21:00;11/07/2021 22:00;680;0;680
11/07/2021 21:15;11/07/2021 22:15;657;0;657
11/07/2021 21:30;11/07/2021 22:30;679;0;679
11/07/2021 21:45;11/07/2021 22:45;693;0;693
11/07/2021 22:00;11/07/2021 23:00;664;0;664
11/07/2021 22:15;11/07/2021 23:15;633;0;633
11/07/2021 22:30;11/07/2021 23:30;663;0;663
11/07/2021 22:45;11/07/2021 23:45;642;0;642
11/07/2021 23:00;12/07/2021 00:00;650;0;650
11/07/2021 23:15;12/07/2021 00:15;600;0;600
11/07/2021 23:30;12/07/2021 00:30;626;0;626
11/07/2021 23:45;12/07/2021 00:45;628;0;628
12/07/2021 00:00;12/07/2021 01:00;610;0;610
12/07/2021 00:15;12/07/2021 01:15;659;0;659
12/07/2021 00:30;12/07/2021 01:30;636;0;636
12/07/2021 00:45;12/07/2021 01:45;602;0;602
12/07/2021 01:00;12/07/2021 02:00;639;0;639
12/07/2021 01:15;12/07/2021 02:15;635;0;635
12/07/2021 01:30;12/07/2021 02:30;632;0;632
12/07/2021 01:45;12/07/2021 02:45;615;0;615
12/07/2021 02:00;12/07/2021 03:00;645;0;645
12/07/2021 02:15;12/07/2021 03:15;603;0;603
12/07/2021 02:30;12/07/2021 03:30;646;0;646
12/07/2021 02:45;12/07/2021 03:45;603;0;603
12/07/2021 03:00;12/07/2021 04:00;594;0;594
12/07/2021 03:15;12/07/2021 04:15;632;0;632
12/07/2021 03:30;12/07/2021 04:30;625;0;625
12/07/2021 03:45;12/07/2021 04:45;632;0;632
12/07/2021 04:00;12/07/2021 05:00;629;0;629
12/07/2021 04:15;12/07/2021 05:15;628;0;628
12/07/2021 04:30;12/07/2021 05:30;639;0;639
12/07/2021 04:45;12/07/2021 05:45;623;0;623
12/07/2021 05:00;12/07/2021 06:00;661;0;661
12/07/2021 05:15;12/07/2021 06:15;704;0;704
12/07/2021 05:30;12/07/2021 06:30;653;0;653
12/07/2021 05:45;12/07/2021 06:45;690;0;690
12/07/2021 06:00;12/07/2021 07:00;706;0;706
12/07/2021 06:15;12/07/2021 07:15;655;0;655
12/07/2021 06:30;12/07/2021 07:30;685;0;685
